H_estimate,H_error,mu,sigma,T
-0.441718,0.00369095,0.827853,0.627484,0.00128989
-0.445358,0.00409332,0.822664,0.624899,0.00128989
-0.440123,0.00455208,0.822664,0.624899,0.00128989
-0.439154,0.00396034,0.822664,0.624899,0.00128989
-0.443321,0.00364892,0.828957,0.624056,0.00128989
-0.443951,0.00354884,0.828957,0.624056,0.00128989
-0.440997,0.00381951,0.828957,0.624056,0.00128989
-0.448101,0.00331452,0.827343,0.61728,0.00128989
-0.445995,0.00410589,0.827343,0.61728,0.00128989
-0.442654,0.00368805,0.82475,0.616336,0.00128989
-0.443228,0.00414791,0.825418,0.620644,0.00128989
-0.443161,0.00435253,0.820648,0.620724,0.00128989
-0.446527,0.00371899,0.82913,0.624503,0.00128989
-0.443757,0.00356583,0.83407,0.61969,0.00128989
-0.443589,0.00411252,0.83407,0.61969,0.00128989
-0.440752,0.00459348,0.83407,0.61969,0.00128989
-0.446961,0.00409742,0.83407,0.61969,0.00128989
-0.443698,0.00327386,0.823164,0.623875,0.00128989
-0.446851,0.00303255,0.81788,0.614872,0.00128989
-0.439739,0.00364816,0.804919,0.607505,0.00128989
-0.448583,0.00354818,0.795214,0.612,0.00128989
-0.446675,0.00386204,0.815013,0.628434,0.00128989
-0.447367,0.00340102,0.815013,0.628434,0.00128989
-0.443668,0.00392558,0.815013,0.628434,0.00128989
-0.452122,0.00385375,0.803648,0.633865,0.00128989
-0.443064,0.00354541,0.803648,0.633865,0.00128989
-0.442424,0.00382947,0.803648,0.633865,0.00128989
-0.444048,0.00312123,0.803648,0.633865,0.00128989
-0.44333,0.0038566,0.810479,0.625751,0.00128989
-0.447403,0.00357893,0.801353,0.616319,0.00128989
-0.440423,0.00345331,0.808896,0.620259,0.00128989
-0.442027,0.00329085,0.801209,0.612472,0.00128989
-0.445613,0.00334424,0.802208,0.617936,0.00128989
-0.447382,0.00334667,0.802208,0.617936,0.00128989
-0.447182,0.00315831,0.801212,0.61786,0.00128989
-0.443827,0.00370268,0.806039,0.615904,0.00128989
-0.447566,0.00316079,0.806039,0.615904,0.00128989
-0.44456,0.00398877,0.809147,0.60509,0.00128989
-0.442965,0.00339256,0.811476,0.598408,0.00128989
-0.441361,0.00391921,0.811476,0.598408,0.00128989
-0.445102,0.00355182,0.819859,0.609248,0.00128989
-0.438509,0.00390162,0.819859,0.609248,0.00128989
-0.445464,0.00316624,0.819859,0.609248,0.00128989
-0.4417,0.0036707,0.824142,0.604889,0.00128989
-0.440882,0.00359996,0.814157,0.596423,0.00128989
-0.439152,0.00357974,0.81572,0.593076,0.00128989
-0.442138,0.0037146,0.81572,0.593076,0.00128989
-0.441643,0.00331122,0.824167,0.604417,0.00128989
-0.439567,0.00324278,0.82495,0.602055,0.00128989
-0.441903,0.00346578,0.818931,0.599025,0.00128989
-0.4451,0.00376548,0.811001,0.60677,0.00128989
-0.44871,0.00325557,0.801714,0.610195,0.00128989
-0.443656,0.00327952,0.80072,0.601881,0.00128989
-0.441564,0.00358016,0.803534,0.605266,0.00128989
-0.440401,0.00393414,0.807276,0.608401,0.00128989
-0.443348,0.00424361,0.814355,0.608316,0.00128989
-0.447967,0.00309943,0.806647,0.609969,0.00128989
-0.445285,0.00355392,0.806647,0.609969,0.00128989
-0.440266,0.00364834,0.806647,0.609969,0.00128989
-0.445705,0.00370442,0.803228,0.62659,0.00128989
-0.446276,0.00389285,0.800003,0.628195,0.00128989
-0.450313,0.00314094,0.800003,0.628195,0.00128989
-0.441447,0.0039857,0.795387,0.63504,0.00128989
-0.443981,0.00374952,0.795387,0.63504,0.00128989
-0.445342,0.00406959,0.808644,0.636855,0.00128989
-0.436168,0.00497249,0.808644,0.636855,0.00128989
-0.445284,0.00370659,0.808644,0.636855,0.00128989
-0.443061,0.00391075,0.808644,0.636855,0.00128989
-0.447058,0.0036364,0.812161,0.639772,0.00128989
-0.436485,0.00468687,0.798486,0.643755,0.00128989
-0.439754,0.00458049,0.804293,0.644248,0.00128989
-0.438326,0.00353568,0.80145,0.644642,0.00128989
-0.440731,0.00401103,0.80145,0.644642,0.00128989
-0.439572,0.0043845,0.80145,0.644642,0.00128989
-0.444564,0.00397135,0.80145,0.644642,0.00128989
-0.442604,0.00367709,0.80145,0.644642,0.00128989
-0.441115,0.00370561,0.80145,0.644642,0.00128989
-0.442431,0.00504137,0.789689,0.63652,0.00128989
-0.447472,0.00341953,0.788159,0.637972,0.00128989
-0.439074,0.00390314,0.793619,0.629357,0.00128989
-0.446506,0.00371616,0.792952,0.626923,0.00128989
-0.448431,0.00286153,0.792952,0.626923,0.00128989
-0.446069,0.00324885,0.792952,0.626923,0.00128989
-0.448584,0.00317093,0.792952,0.626923,0.00128989
-0.449689,0.00393859,0.802443,0.627731,0.00128989
-0.441212,0.00390852,0.811007,0.617441,0.00128989
-0.449395,0.00374744,0.814721,0.619101,0.00128989
-0.448084,0.00346916,0.82685,0.610016,0.00128989
-0.437996,0.00355752,0.82685,0.610016,0.00128989
-0.44141,0.00360573,0.82685,0.610016,0.00128989
-0.443742,0.00332892,0.826994,0.610782,0.00128989
-0.438858,0.00419061,0.81905,0.613829,0.00128989
-0.447711,0.00340081,0.81905,0.613829,0.00128989
-0.44165,0.00364391,0.829292,0.601859,0.00127505
-0.441362,0.00351947,0.829292,0.601859,0.00127505
-0.445076,0.00364821,0.816832,0.602466,0.00127505
-0.446197,0.00352728,0.816832,0.602466,0.00127505
-0.440302,0.00414592,0.818597,0.613928,0.00127505
-0.440126,0.003589,0.818279,0.60864,0.00127505
-0.440977,0.00364112,0.818279,0.60864,0.00127505
-0.4386,0.00409327,0.821008,0.618303,0.00127505
-0.441976,0.00383948,0.821084,0.61691,0.00127505
-0.444924,0.00336457,0.821084,0.61691,0.00127505
-0.444545,0.00316437,0.807028,0.617662,0.00127505
-0.445338,0.00433304,0.798783,0.617535,0.00127505
-0.4483,0.00312179,0.798783,0.617535,0.00127505
-0.450463,0.00304669,0.807983,0.618746,0.00127505
-0.444134,0.0040863,0.814285,0.6344,0.00127505
-0.437056,0.00441429,0.82245,0.637122,0.00127505
-0.443955,0.00380685,0.826434,0.6288,0.00127505
-0.443609,0.00326293,0.833883,0.612127,0.00127505
-0.44581,0.00355625,0.833883,0.612127,0.00127505
-0.441784,0.00376837,0.833883,0.612127,0.00127505
-0.446262,0.00291247,0.833883,0.612127,0.00127505
-0.439636,0.00339103,0.816548,0.602981,0.00127505
-0.439453,0.00365791,0.813919,0.608015,0.00127505
-0.442395,0.00365208,0.813919,0.608015,0.00127505
-0.438703,0.00387955,0.823549,0.607764,0.00127505
-0.442975,0.0033807,0.825594,0.610419,0.00127505
-0.444693,0.00366415,0.820317,0.612232,0.00127505
-0.43993,0.00336826,0.820317,0.612232,0.00127505
-0.442072,0.00348559,0.820317,0.612232,0.00127505
-0.444035,0.00396611,0.820317,0.612232,0.00127505
-0.444536,0.0034723,0.820317,0.612232,0.00127505
-0.444434,0.00361987,0.820317,0.612232,0.00127505
-0.438553,0.00386709,0.815283,0.626748,0.00127505
-0.444653,0.0036767,0.815283,0.626748,0.00127505
-0.446212,0.00418837,0.815283,0.626748,0.00127505
-0.440791,0.00359892,0.807371,0.618748,0.00127505
-0.44438,0.0032715,0.807371,0.618748,0.00127505
-0.44178,0.00312985,0.807371,0.618748,0.00127505
-0.442893,0.00340134,0.807371,0.618748,0.00127505
-0.450761,0.00315462,0.806287,0.623033,0.00127505
-0.445516,0.00367752,0.812693,0.626362,0.00127505
-0.44127,0.00393489,0.812693,0.626362,0.00127505
-0.446223,0.00355314,0.812693,0.626362,0.00127505
-0.44051,0.00357562,0.807787,0.621434,0.00127505
-0.446394,0.00331696,0.807787,0.621434,0.00127505
-0.450105,0.00320278,0.807787,0.621434,0.00127505
-0.444092,0.00374288,0.807787,0.621434,0.00127505
-0.447496,0.00338967,0.807787,0.621434,0.00127505
-0.448267,0.00380103,0.807787,0.621434,0.00127505
-0.441931,0.00339317,0.807787,0.621434,0.00127505
-0.446812,0.00413906,0.805542,0.638192,0.00127505
-0.445361,0.00366508,0.800627,0.632005,0.00127505
-0.447159,0.00419277,0.800627,0.632005,0.00127505
-0.449925,0.00340922,0.800627,0.632005,0.00127505
-0.446554,0.00345951,0.800627,0.632005,0.00127505
-0.446226,0.00407814,0.800627,0.632005,0.00127505
-0.452956,0.00293084,0.800627,0.632005,0.00127505
-0.447598,0.00330341,0.800627,0.632005,0.00127505
-0.439546,0.00366612,0.794556,0.625433,0.00127505
-0.44659,0.00279245,0.794224,0.61841,0.00127505
-0.445019,0.00318133,0.797626,0.623309,0.00127505
-0.443603,0.00317216,0.797626,0.623309,0.00127505
-0.443526,0.00389995,0.797626,0.623309,0.00127505
-0.443382,0.00443299,0.808363,0.62176,0.00127505
-0.446617,0.0033149,0.80442,0.613969,0.00127505
-0.444037,0.00334093,0.80442,0.613969,0.00127505
-0.448278,0.00372089,0.807299,0.611681,0.00127505
-0.44345,0.00312849,0.806912,0.619174,0.00127505
-0.447917,0.00370965,0.803202,0.619172,0.00127505
-0.453254,0.00278339,0.806306,0.622748,0.00127505
-0.441448,0.00341775,0.799848,0.631222,0.00127505
-0.44326,0.00364048,0.807825,0.623889,0.00127505
-0.443135,0.00336273,0.807825,0.623889,0.00127505
-0.43841,0.00420016,0.807825,0.623889,0.00127505
-0.447251,0.0033161,0.807825,0.623889,0.00127505
-0.44566,0.00330678,0.807825,0.623889,0.00127505
-0.443945,0.00412135,0.806159,0.61761,0.00127505
-0.44755,0.0033477,0.806159,0.61761,0.00127505
-0.445949,0.00355501,0.806159,0.61761,0.00127505
-0.44658,0.00312923,0.79857,0.615268,0.00127505
-0.442541,0.00449876,0.802608,0.615969,0.00127505
-0.44846,0.0034156,0.802608,0.615969,0.00127505
-0.447428,0.00306564,0.800914,0.610385,0.00127505
-0.451701,0.00335551,0.800914,0.610385,0.00127505
-0.440221,0.00346313,0.800914,0.610385,0.00127505
-0.450162,0.00304454,0.800914,0.610385,0.00127505
-0.449257,0.00352703,0.800914,0.610385,0.00127505
-0.44784,0.00345326,0.800914,0.610385,0.00127505
-0.443645,0.00365865,0.802321,0.614032,0.00127505
-0.452118,0.00296175,0.802321,0.614032,0.00127505
-0.444985,0.00332663,0.807749,0.607511,0.00127505
-0.447863,0.00331039,0.807749,0.607511,0.00127505
-0.445856,0.00351719,0.803572,0.608707,0.00127505
-0.446221,0.00344983,0.803572,0.608707,0.00127505
-0.446124,0.0032457,0.803572,0.608707,0.00127505
-0.451249,0.00314141,0.799601,0.618486,0.00127505
-0.446919,0.00317215,0.799601,0.618486,0.00127505
-0.444965,0.00334443,0.795284,0.620179,0.00127505
-0.441003,0.00354798,0.795284,0.620179,0.00127505
-0.442656,0.0034798,0.795284,0.620179,0.00127505
-0.444611,0.00351529,0.795284,0.620179,0.00126038
-0.450712,0.00356322,0.795284,0.620179,0.00126038
-0.450613,0.00292483,0.795284,0.620179,0.00126038
-0.442575,0.00328164,0.795284,0.620179,0.00126038
-0.444022,0.00319189,0.792049,0.621704,0.00126038
-0.445089,0.00326482,0.783949,0.635104,0.00126038
-0.439512,0.00341067,0.776139,0.636565,0.00126038
-0.444238,0.00327662,0.783127,0.641088,0.00126038
-0.438846,0.00445043,0.783127,0.641088,0.00126038
-0.446168,0.00331308,0.783127,0.641088,0.00126038
-0.442761,0.00371263,0.783127,0.641088,0.00126038
-0.439686,0.00399706,0.779028,0.641376,0.00126038
-0.444171,0.00370073,0.779028,0.641376,0.00126038
-0.438947,0.00400941,0.77595,0.649981,0.00126038
-0.436837,0.00397526,0.781378,0.654948,0.00126038
-0.442404,0.00327354,0.776067,0.64618,0.00126038
-0.439673,0.00362328,0.776067,0.64618,0.00126038
-0.444559,0.00318112,0.775194,0.640351,0.00126038
-0.44227,0.00329359,0.77841,0.63262,0.00126038
-0.437219,0.00444531,0.772169,0.634928,0.00126038
-0.442048,0.00309727,0.772169,0.634928,0.00126038
-0.437899,0.00369263,0.772169,0.634928,0.00126038
-0.43954,0.00357555,0.774728,0.628052,0.00126038
-0.440495,0.00335025,0.772505,0.622574,0.00126038
-0.445777,0.00324033,0.773697,0.617596,0.00126038
-0.442034,0.00295428,0.773374,0.621441,0.00126038
-0.441724,0.00364636,0.773374,0.621441,0.00126038
-0.441884,0.00316334,0.769896,0.617757,0.00126038
-0.442772,0.00286211,0.769896,0.617757,0.00126038
-0.443079,0.00305097,0.773652,0.613153,0.00126038
-0.441111,0.00309151,0.76746,0.601503,0.00126038
-0.440074,0.00320922,0.76746,0.601503,0.00126038
-0.44262,0.00305544,0.76746,0.601503,0.00126038
-0.43482,0.00351493,0.772577,0.586597,0.00126038
-0.436969,0.00372959,0.772577,0.586597,0.00126038
-0.441407,0.0037608,0.772577,0.586597,0.00126038
-0.433717,0.00362878,0.772577,0.586597,0.00126038
-0.433983,0.0037871,0.772577,0.586597,0.00126038
-0.437228,0.0036115,0.771981,0.593936,0.00126038
-0.441829,0.00326776,0.76685,0.592045,0.00126038
-0.438827,0.00327988,0.76685,0.592045,0.00126038
-0.441094,0.00345416,0.76685,0.592045,0.00126038
-0.430369,0.00366553,0.76685,0.592045,0.00126038
-0.436286,0.00343623,0.768169,0.592274,0.00126038
-0.440077,0.00344866,0.753355,0.59498,0.00126038
-0.429836,0.00357393,0.742531,0.595137,0.00126038
-0.426334,0.00360229,0.732776,0.589356,0.00126038
-0.423105,0.00331626,0.732776,0.589356,0.00126038
-0.41985,0.00361208,0.732776,0.589356,0.00126038
-0.431546,0.00376071,0.749236,0.589034,0.00126038
-0.433633,0.00321175,0.747112,0.596813,0.00126038
-0.43593,0.00334857,0.75079,0.606725,0.00126038
-0.436733,0.00292247,0.75079,0.606725,0.00126038
-0.435122,0.00337285,0.75079,0.606725,0.00126038
-0.436827,0.00331298,0.754589,0.612532,0.00126038
-0.438435,0.00285695,0.754589,0.612532,0.00126038
-0.438937,0.00339669,0.754589,0.612532,0.00126038
-0.433945,0.00308353,0.750672,0.615365,0.00126038
-0.434533,0.00315537,0.747674,0.618161,0.00126038
-0.439505,0.00316133,0.752617,0.617579,0.00126038
-0.442399,0.00279768,0.753504,0.612556,0.00126038
-0.438334,0.00309557,0.757791,0.610741,0.00126038
-0.440299,0.003185,0.757791,0.610741,0.00126038
-0.436106,0.00334444,0.757791,0.610741,0.00126038
-0.441213,0.0030458,0.757791,0.610741,0.00126038
-0.437567,0.00307178,0.754681,0.602728,0.00126038
-0.437036,0.00333718,0.754681,0.602728,0.00126038
-0.435719,0.00368609,0.755588,0.607443,0.00126038
-0.437247,0.00329268,0.760973,0.603112,0.00126038
-0.437481,0.00326787,0.760973,0.603112,0.00126038
-0.436932,0.00445932,0.760973,0.603112,0.00126038
-0.44238,0.00301947,0.760973,0.603112,0.00126038
-0.437755,0.00320736,0.76767,0.601014,0.00126038
-0.443281,0.00317938,0.76767,0.601014,0.00126038
-0.436406,0.00325805,0.76178,0.599143,0.00126038
-0.43881,0.00345696,0.756371,0.591613,0.00126038
-0.445872,0.0033312,0.760724,0.603,0.00126038
-0.438532,0.00335617,0.767871,0.592883,0.00126038
-0.439076,0.00322067,0.773141,0.591716,0.00126038
-0.43789,0.00384253,0.773141,0.591716,0.00126038
-0.439516,0.00353512,0.76531,0.589322,0.00126038
-0.436878,0.0032323,0.766533,0.601472,0.00126038
-0.438001,0.00315911,0.766533,0.601472,0.00126038
-0.441329,0.0036296,0.763299,0.617756,0.00126038
-0.441491,0.00315258,0.767864,0.626096,0.00126038
-0.446625,0.00280724,0.76683,0.628127,0.00126038
-0.444901,0.00328962,0.76683,0.628127,0.00126038
-0.43987,0.00344816,0.775662,0.625378,0.00126038
-0.44709,0.00337234,0.792373,0.628161,0.00126038
-0.447542,0.00327971,0.785252,0.626956,0.00126038
-0.442895,0.00444486,0.780105,0.634323,0.00126038
-0.440461,0.00434059,0.780105,0.634323,0.00126038
-0.447226,0.00300323,0.780105,0.634323,0.00126038
-0.441175,0.00351531,0.785214,0.645113,0.00126038
-0.435522,0.00412202,0.785214,0.645113,0.00126038
-0.439652,0.00396591,0.785214,0.645113,0.00126038
-0.439848,0.00392087,0.784442,0.636072,0.00126038
-0.44001,0.00401705,0.785631,0.638733,0.00126038
-0.445165,0.00331345,0.785631,0.638733,0.00126038
-0.444875,0.00313904,0.785631,0.638733,0.00126038
-0.445766,0.00332836,0.785448,0.630922,0.00124588
-0.442047,0.00416304,0.775604,0.63646,0.00124588
-0.437601,0.00458416,0.775604,0.63646,0.00124588
-0.442915,0.00337558,0.771873,0.626071,0.00124588
-0.443916,0.00319562,0.76271,0.632197,0.00124588
-0.43848,0.00316412,0.76271,0.632197,0.00124588
-0.443439,0.00329304,0.774293,0.618266,0.00124588
-0.444805,0.00320911,0.773229,0.611726,0.00124588
-0.445648,0.00309137,0.773229,0.611726,0.00124588
-0.441259,0.0032393,0.773229,0.611726,0.00124588
-0.44269,0.00358431,0.775548,0.60648,0.00124588
-0.443723,0.00344678,0.772722,0.606876,0.00124588
-0.443078,0.00307439,0.764952,0.612117,0.00124588
-0.441823,0.00320158,0.770049,0.616671,0.00124588
-0.439003,0.00320243,0.769425,0.607644,0.00124588
-0.44313,0.0029521,0.769425,0.607644,0.00124588
-0.439203,0.0035114,0.76288,0.623677,0.00124588
-0.437554,0.00338901,0.76288,0.623677,0.00124588
-0.44275,0.00344752,0.761956,0.627135,0.00124588
-0.442443,0.00308578,0.767089,0.631895,0.00124588
-0.443724,0.00340894,0.7684,0.620566,0.00124588
-0.445495,0.00292335,0.7684,0.620566,0.00124588
-0.44739,0.00287834,0.7684,0.620566,0.00124588
-0.446352,0.00298343,0.762569,0.609774,0.00124588
-0.442769,0.0036441,0.771664,0.615778,0.00124588
-0.441527,0.00318825,0.771664,0.615778,0.00124588
-0.439521,0.00332484,0.771664,0.615778,0.00124588
-0.443764,0.00296234,0.762702,0.623567,0.00124588
-0.442649,0.00302251,0.762702,0.623567,0.00124588
-0.443437,0.00302892,0.762702,0.623567,0.00124588
-0.444459,0.00323838,0.762702,0.623567,0.00124588
-0.436169,0.00320001,0.756763,0.622139,0.00124588
-0.44036,0.00325834,0.756763,0.622139,0.00124588
-0.439401,0.003021,0.764077,0.622486,0.00124588
-0.438559,0.00346891,0.761764,0.626792,0.00124588
-0.440221,0.00318409,0.761764,0.626792,0.00124588
-0.439553,0.00338972,0.761764,0.626792,0.00124588
-0.440867,0.00325107,0.761764,0.626792,0.00124588
-0.440288,0.00333203,0.761764,0.626792,0.00124588
-0.443016,0.00308579,0.765145,0.625414,0.00124588
-0.438571,0.003469,0.771613,0.630545,0.00124588
-0.442429,0.00309663,0.771613,0.630545,0.00124588
-0.440197,0.00347735,0.771613,0.630545,0.00124588
-0.442386,0.00307852,0.768368,0.604402,0.00124588
-0.434987,0.0030807,0.757579,0.61873,0.00124588
-0.433378,0.00359484,0.75606,0.611629,0.00124588
-0.438289,0.00317807,0.751176,0.606037,0.00124588
-0.431869,0.00315306,0.745698,0.596351,0.00124588
-0.435758,0.00322345,0.745698,0.596351,0.00124588
-0.433057,0.00327027,0.745698,0.596351,0.00124588
-0.431794,0.00325247,0.746809,0.614451,0.00124588
-0.437391,0.00315646,0.746809,0.614451,0.00124588
-0.43906,0.00358841,0.750668,0.615754,0.00124588
-0.438195,0.00291798,0.748882,0.619895,0.00124588
-0.43735,0.00298504,0.745002,0.628741,0.00124588
-0.437941,0.00314389,0.745002,0.628741,0.00124588
-0.434628,0.00371407,0.747942,0.632022,0.00124588
-0.438379,0.00343707,0.759839,0.63554,0.00124588
-0.441192,0.00317087,0.755695,0.630571,0.00124588
-0.431124,0.00339876,0.743553,0.631651,0.00124588
-0.437199,0.00304052,0.752019,0.629175,0.00124588
-0.435774,0.00409821,0.752019,0.629175,0.00124588
-0.43933,0.00309939,0.751944,0.629664,0.00124588
-0.436957,0.00316897,0.755785,0.63067,0.00124588
-0.439553,0.00300624,0.756724,0.621157,0.00124588
-0.439714,0.00283837,0.758777,0.620341,0.00124588
-0.444932,0.00294279,0.770767,0.617084,0.00124588
-0.441258,0.00375597,0.772728,0.625295,0.00124588
-0.443488,0.00327912,0.772728,0.625295,0.00124588
-0.433076,0.0052667,0.772728,0.625295,0.00124588
-0.446719,0.00344189,0.774783,0.625891,0.00124588
-0.444144,0.00283482,0.766166,0.618819,0.00124588
-0.443537,0.00294627,0.766166,0.618819,0.00124588
-0.433338,0.00354125,0.763509,0.610772,0.00124588
-0.444619,0.00281566,0.769154,0.620848,0.00124588
-0.439523,0.00317594,0.762869,0.620078,0.00124588
-0.441196,0.00336143,0.761556,0.619221,0.00124588
-0.436821,0.00353476,0.772151,0.611992,0.00124588
-0.440338,0.00320338,0.766107,0.609075,0.00124588
-0.442247,0.00323135,0.766107,0.609075,0.00124588
-0.443421,0.0032165,0.771648,0.620154,0.00124588
-0.44188,0.00343808,0.77585,0.619117,0.00124588
-0.446171,0.00297237,0.77585,0.619117,0.00124588
-0.447281,0.00292223,0.780135,0.620701,0.00124588
-0.44086,0.0037593,0.780135,0.620701,0.00124588
-0.444626,0.00314788,0.780135,0.620701,0.00124588
-0.44335,0.00345442,0.786093,0.616855,0.00124588
-0.443673,0.00360534,0.792262,0.611759,0.00124588
-0.440409,0.00345017,0.795153,0.614767,0.00124588
-0.446707,0.00379099,0.795153,0.614767,0.00124588
-0.446379,0.00324601,0.795153,0.614767,0.00124588
-0.446313,0.00356789,0.795153,0.614767,0.00124588
-0.44386,0.00363708,0.796373,0.606245,0.00124588
-0.450054,0.00291354,0.788525,0.606738,0.00124588
-0.44034,0.00356327,0.788525,0.606738,0.00124588
-0.440687,0.00299108,0.788525,0.606738,0.00124588
-0.44352,0.00353082,0.788525,0.606738,0.00124588
-0.447156,0.00323,0.776528,0.620106,0.00124588
-0.452363,0.00289914,0.78009,0.622107,0.00124588
-0.445929,0.00310632,0.78009,0.622107,0.00124588
-0.449682,0.00297398,0.78009,0.622107,0.00123155
-0.443779,0.00340134,0.78009,0.622107,0.00123155
-0.44532,0.00418885,0.78009,0.622107,0.00123155
-0.443085,0.00386382,0.78009,0.622107,0.00123155
-0.445725,0.00314406,0.78009,0.622107,0.00123155
-0.443744,0.00373611,0.779946,0.62023,0.00123155
-0.447079,0.00300663,0.781996,0.624463,0.00123155
-0.440716,0.00311472,0.76989,0.614373,0.00123155
-0.443939,0.00378747,0.778775,0.604001,0.00123155
-0.441553,0.00312223,0.778775,0.604001,0.00123155
-0.441529,0.00327613,0.778775,0.604001,0.00123155
-0.439563,0.00349944,0.778775,0.604001,0.00123155
-0.441343,0.00339291,0.782227,0.601891,0.00123155
-0.441302,0.00314903,0.782443,0.6006,0.00123155
-0.443867,0.00305154,0.775937,0.60078,0.00123155
-0.435101,0.00333755,0.775937,0.60078,0.00123155
-0.442938,0.00329996,0.77717,0.595505,0.00123155
-0.439568,0.00334773,0.775559,0.591848,0.00123155
-0.443684,0.00332673,0.775559,0.591848,0.00123155
-0.438691,0.00327897,0.780952,0.594145,0.00123155
-0.438503,0.00339552,0.780952,0.594145,0.00123155
-0.441134,0.00337806,0.780952,0.594145,0.00123155
-0.440018,0.00316468,0.77834,0.601251,0.00123155
-0.445815,0.00300042,0.77872,0.610298,0.00123155
-0.445238,0.00363041,0.777279,0.614412,0.00123155
-0.44397,0.00330238,0.777279,0.614412,0.00123155
-0.439123,0.00452508,0.764777,0.627871,0.00123155
-0.440776,0.00365744,0.766797,0.635326,0.00123155
-0.437587,0.00304755,0.766797,0.635326,0.00123155
-0.444522,0.00313455,0.768632,0.628448,0.00123155
-0.441632,0.00357296,0.770486,0.617389,0.00123155
-0.443968,0.00349085,0.776519,0.61943,0.00123155
-0.446996,0.00291229,0.767482,0.61323,0.00123155
-0.443218,0.00319323,0.767482,0.61323,0.00123155
-0.438271,0.00342886,0.767482,0.61323,0.00123155
-0.436921,0.00320598,0.760002,0.601348,0.00123155
-0.438083,0.00320216,0.763643,0.614875,0.00123155
-0.43655,0.00346139,0.766347,0.617607,0.00123155
-0.442101,0.00319228,0.769696,0.630235,0.00123155
-0.448923,0.00300597,0.769696,0.630235,0.00123155
-0.441368,0.00358831,0.769696,0.630235,0.00123155
-0.439633,0.00408632,0.769696,0.630235,0.00123155
-0.440602,0.00318857,0.763656,0.635754,0.00123155
-0.441653,0.00344026,0.76663,0.62704,0.00123155
-0.436915,0.0038701,0.757164,0.619209,0.00123155
-0.441462,0.00305184,0.757164,0.619209,0.00123155
-0.435181,0.00298321,0.749539,0.617331,0.00123155
-0.437291,0.00325576,0.746149,0.619416,0.00123155
-0.434471,0.0030056,0.751195,0.621042,0.00123155
-0.43641,0.00301939,0.751195,0.621042,0.00123155
-0.442763,0.00293362,0.756435,0.611414,0.00123155
-0.437784,0.00281976,0.756435,0.611414,0.00123155
-0.444324,0.00324307,0.764145,0.619206,0.00123155
-0.441102,0.00336167,0.764145,0.619206,0.00123155
-0.44323,0.00308416,0.766619,0.613376,0.00123155
-0.443904,0.00317871,0.766619,0.613376,0.00123155
-0.442879,0.00286306,0.760349,0.610705,0.00123155
-0.444119,0.00299759,0.760349,0.610705,0.00123155
-0.436777,0.0030887,0.760349,0.610705,0.00123155
-0.437587,0.00353,0.756795,0.594231,0.00123155
-0.436041,0.00349095,0.756795,0.594231,0.00123155
-0.427236,0.00354856,0.756795,0.594231,0.00123155
-0.431221,0.00371481,0.758226,0.591109,0.00123155
-0.437551,0.00332308,0.768633,0.601058,0.00123155
-0.438432,0.00332612,0.757318,0.61483,0.00123155
-0.442717,0.00313992,0.758403,0.608114,0.00123155
-0.443061,0.00311163,0.752344,0.611264,0.00123155
-0.437472,0.00347856,0.756212,0.607383,0.00123155
-0.43639,0.00317152,0.755656,0.597112,0.00123155
-0.435208,0.00337373,0.755656,0.597112,0.00123155
-0.435976,0.00327251,0.762942,0.599396,0.00123155
-0.437843,0.00325142,0.751674,0.607472,0.00123155
-0.438624,0.00321223,0.763119,0.6007,0.00123155
-0.441059,0.00321037,0.763119,0.6007,0.00123155
-0.439771,0.00292881,0.764104,0.614167,0.00123155
-0.442587,0.00315161,0.764104,0.614167,0.00123155
-0.438485,0.00340921,0.764104,0.614167,0.00123155
-0.4369,0.00319065,0.765959,0.604769,0.00123155
-0.434874,0.00314295,0.765959,0.604769,0.00123155
-0.442653,0.00333877,0.765247,0.615062,0.00123155
-0.438911,0.00319243,0.764507,0.616691,0.00123155
-0.44328,0.00310006,0.768551,0.625911,0.00123155
-0.44365,0.00346728,0.768551,0.625911,0.00123155
-0.446754,0.00321123,0.768551,0.625911,0.00123155
-0.440953,0.00363641,0.76612,0.626254,0.00123155
-0.439528,0.0028544,0.764061,0.616986,0.00123155
-0.439925,0.00311346,0.764061,0.616986,0.00123155
-0.44004,0.00323082,0.776629,0.622917,0.00123155
-0.443237,0.00339878,0.776629,0.622917,0.00123155
-0.443609,0.00371249,0.776629,0.622917,0.00123155
-0.441101,0.0032583,0.772976,0.625212,0.00123155
-0.440571,0.003293,0.77286,0.621241,0.00123155
-0.437806,0.00354399,0.77286,0.621241,0.00123155
-0.445057,0.00304304,0.77286,0.621241,0.00123155
-0.445719,0.00282605,0.77286,0.621241,0.00123155
-0.441372,0.00396042,0.779732,0.624904,0.00123155
-0.442075,0.00326359,0.775512,0.629446,0.00123155
-0.437684,0.00369255,0.781102,0.640364,0.00123155
-0.441386,0.00360158,0.774468,0.62915,0.00123155
-0.448047,0.0030893,0.774468,0.62915,0.00123155
-0.445088,0.003199,0.769966,0.618579,0.00121738
-0.442974,0.00386966,0.769966,0.618579,0.00121738
-0.438819,0.00339833,0.769966,0.618579,0.00121738
-0.440375,0.00318617,0.770331,0.618405,0.00121738
-0.44313,0.00304082,0.780098,0.609267,0.00121738
-0.43771,0.00346673,0.782838,0.593605,0.00121738
